Year,region,crop,price_fcfa_kg,price_usd_t,price_usd_kg,usd_from_fcfa_kg,usd_kg,cpi,deflator,usd_kg_real
2022,Savanes,soja,290.4,484.0,0.484,0.484,0.484,129.610336993973,2.0269368436803203,0.23878395693927915
2023,Savanes,soja,311.5,519.2,0.5192,0.5191666666666667,0.5192,136.725018664212,2.138201197611713,0.24282092844205966
2024,Savanes,soja,319.5,532.5,0.5325,0.5325,0.5325,140.63893740649,2.199409788576669,0.2421104074218944
2025,Savanes,soja,331.8,552.9,0.5529,0.553,0.5529,,1.0,0.5529
2026,Savanes,soja,319.6,532.7,0.5327000000000001,0.5326666666666667,0.5327000000000001,,1.0,0.5327000000000001
2027,Savanes,soja,368.3,613.8,0.6137999999999999,0.6138333333333333,0.6137999999999999,,1.0,0.6137999999999999
2028,Savanes,soja,353.6,589.3,0.5892999999999999,0.5893333333333334,0.5892999999999999,,1.0,0.5892999999999999
2029,Savanes,soja,356.1,593.5,0.5935,0.5935,0.5935,,1.0,0.5935
2030,Savanes,soja,349.0,581.7,0.5817,0.5816666666666667,0.5817,,1.0,0.5817
2015,Savanes,arachide,356.9,594.8,0.5948,0.5948333333333333,0.5948,111.179750599295,1.7387064796489142,0.34209339354397766
2016,Savanes,arachide,335.7,559.6,0.5596,0.5595,0.5596,112.608909002895,1.7610566554982903,0.3177637688445982
2017,Savanes,arachide,370.1,616.9,0.6169,0.6168333333333333,0.6169,111.503213533868,1.743765018611601,0.3537747307783365
2018,Savanes,arachide,400.3,667.2,0.6672,0.6671666666666667,0.6672,112.537690648103,1.7599428931964383,0.37910320987075896
2019,Savanes,arachide,410.8,684.7,0.6847000000000001,0.6846666666666666,0.6847000000000001,113.296929295441,1.7718163966771596,0.386439588934879
2020,Savanes,arachide,425.0,708.3,0.7082999999999999,0.7083333333333334,0.7082999999999999,115.222166604613,1.8019246004307703,0.3930797103445243
2021,Savanes,arachide,409.8,683.0,0.683,0.683,0.683,120.045614301505,1.8773570395181713,0.363809326421624
2022,Savanes,arachide,452.1,753.5,0.7535,0.7535000000000001,0.7535,129.610336993973,2.0269368436803203,0.37174320568955954
2023,Savanes,arachide,413.1,688.5,0.6885,0.6885,0.6885,136.725018664212,2.138201197611713,0.3219996325738792
2024,Savanes,arachide,437.4,729.0,0.729,0.729,0.729,140.63893740649,2.199409788576669,0.3314525577663118
2025,Savanes,arachide,433.6,722.7,0.7227,0.7226666666666667,0.7227,,1.0,0.7227
2026,Savanes,arachide,469.8,783.1,0.7831,0.783,0.7831,,1.0,0.7831
2027,Savanes,arachide,503.2,838.6,0.8386,0.8386666666666667,0.8386,,1.0,0.8386
2028,Savanes,arachide,497.9,829.9,0.8299,0.8298333333333333,0.8299,,1.0,0.8299
2029,Savanes,arachide,503.8,839.7,0.8397,0.8396666666666667,0.8397,,1.0,0.8397
2030,Savanes,arachide,502.3,837.2,0.8372,0.8371666666666667,0.8372,,1.0,0.8372
2015,Savanes,palme,97.8,162.9,0.16290000000000002,0.163,0.16290000000000002,111.179750599295,1.7387064796489142,0.0936903392876832
2016,Savanes,palme,98.1,163.5,0.1635,0.16349999999999998,0.1635,112.608909002895,1.7610566554982903,0.09284198750195106
2017,Savanes,palme,103.4,172.4,0.1724,0.17233333333333334,0.1724,111.503213533868,1.743765018611601,0.09886653199251938
2018,Savanes,palme,102.8,171.4,0.1714,0.17133333333333334,0.1714,112.537690648103,1.7599428931964383,0.09738952363886103
2019,Savanes,palme,110.9,184.9,0.1849,0.18483333333333335,0.1849,113.296929295441,1.7718163966771596,0.1043561851819178
2020,Savanes,palme,111.0,185.0,0.185,0.185,0.185,115.222166604613,1.8019246004307703,0.10266800284305662
2021,Savanes,palme,115.0,191.7,0.19169999999999998,0.19166666666666668,0.19169999999999998,120.045614301505,1.8773570395181713,0.1021116367130678
2022,Savanes,palme,122.6,204.4,0.2044,0.2043333333333333,0.2044,129.610336993973,2.0269368436803203,0.10084181983138152
2023,Savanes,palme,117.8,196.3,0.1963,0.19633333333333333,0.1963,136.725018664212,2.138201197611713,0.09180614070334421
2024,Savanes,palme,124.9,208.1,0.2081,0.20816666666666667,0.2081,140.63893740649,2.199409788576669,0.09461629255304456
2025,Savanes,palme,113.3,188.8,0.18880000000000002,0.18883333333333333,0.18880000000000002,,1.0,0.18880000000000002
2026,Savanes,palme,117.3,195.5,0.1955,0.1955,0.1955,,1.0,0.1955
2027,Savanes,palme,131.7,219.6,0.2196,0.21949999999999997,0.2196,,1.0,0.2196
2028,Savanes,palme,138.1,230.1,0.2301,0.23016666666666666,0.2301,,1.0,0.2301
2029,Savanes,palme,124.8,208.0,0.208,0.208,0.208,,1.0,0.208
2030,Savanes,palme,133.1,221.8,0.22180000000000002,0.22183333333333333,0.22180000000000002,,1.0,0.22180000000000002
2015,Savanes,coton,272.0,453.3,0.45330000000000004,0.4533333333333333,0.45330000000000004,111.179750599295,1.7387064796489142,0.2607110546292621
2016,Savanes,coton,269.3,448.8,0.44880000000000003,0.44883333333333336,0.44880000000000003,112.608909002895,1.7610566554982903,0.2548469968860895
2017,Savanes,coton,291.3,485.4,0.4854,0.48550000000000004,0.4854,111.503213533868,1.743765018611601,0.27836319390469205
2018,Savanes,coton,266.5,444.1,0.44410000000000005,0.44416666666666665,0.44410000000000005,112.537690648103,1.7599428931964383,0.2523377330689509
2019,Savanes,coton,273.7,456.2,0.4562,0.45616666666666666,0.4562,113.296929295441,1.7718163966771596,0.2574758879393775
2020,Savanes,coton,299.0,498.3,0.4983,0.49833333333333335,0.4983,115.222166604613,1.8019246004307703,0.27653765306321687
2021,Savanes,coton,326.8,544.6,0.5446,0.5446666666666666,0.5446,120.045614301505,1.8773570395181713,0.2900886664263783
2022,Savanes,coton,331.1,551.9,0.5519,0.5518333333333334,0.5519,129.610336993973,2.0269368436803203,0.27228278065038874
2023,Savanes,coton,310.5,517.5,0.5175,0.5175,0.5175,136.725018664212,2.138201197611713,0.24202586762088957
2024,Savanes,coton,360.6,601.0,0.601,0.6010000000000001,0.601,140.63893740649,2.199409788576669,0.2732551264987015
2025,Savanes,coton,346.2,577.1,0.5771000000000001,0.577,0.5771000000000001,,1.0,0.5771000000000001
2026,Savanes,coton,367.6,612.6,0.6126,0.6126666666666667,0.6126,,1.0,0.6126
2027,Savanes,coton,357.0,595.0,0.595,0.595,0.595,,1.0,0.595
2028,Savanes,coton,370.8,618.1,0.6181,0.618,0.6181,,1.0,0.6181
2029,Savanes,coton,412.4,687.4,0.6874,0.6873333333333332,0.6874,,1.0,0.6874
2030,Savanes,coton,361.5,602.6,0.6026,0.6025,0.6026,,1.0,0.6026
2015,Savanes,noix_de_cajou,358.2,597.0,0.597,0.597,0.597,111.179750599295,1.7387064796489142,0.3433587019935351
2016,Savanes,noix_de_cajou,413.6,689.3,0.6892999999999999,0.6893333333333334,0.6892999999999999,112.608909002895,1.7610566554982903,0.39141273385379116
2017,Savanes,noix_de_cajou,388.6,647.7,0.6477,0.6476666666666667,0.6477,111.503213533868,1.743765018611601,0.37143766108790494
2018,Savanes,noix_de_cajou,412.3,687.1,0.6871,0.6871666666666667,0.6871,112.537690648103,1.7599428931964383,0.39041039493734786
2019,Savanes,noix_de_cajou,437.3,728.8,0.7288,0.7288333333333333,0.7288,113.296929295441,1.7718163966771596,0.41132930103072846
2020,Savanes,noix_de_cajou,425.9,709.9,0.7099,0.7098333333333333,0.7099,115.222166604613,1.8019246004307703,0.3939676498285724
2021,Savanes,noix_de_cajou,494.9,824.8,0.8248,0.8248333333333333,0.8248,120.045614301505,1.8773570395181713,0.43934104309305333
2022,Savanes,noix_de_cajou,453.4,755.7,0.7557,0.7556666666666666,0.7557,129.610336993973,2.0269368436803203,0.37282858731201085
2023,Savanes,noix_de_cajou,463.0,771.7,0.7717,0.7716666666666666,0.7717,136.725018664212,2.138201197611713,0.3609108445276145
2024,Savanes,noix_de_cajou,503.8,839.7,0.8397,0.8396666666666667,0.8397,140.63893740649,2.199409788576669,0.38178424246415915
2025,Savanes,noix_de_cajou,513.6,856.0,0.856,0.856,0.856,,1.0,0.856
2026,Savanes,noix_de_cajou,535.4,892.4,0.8924,0.8923333333333333,0.8924,,1.0,0.8924
2027,Savanes,noix_de_cajou,540.7,901.1,0.9011,0.9011666666666668,0.9011,,1.0,0.9011
2028,Savanes,noix_de_cajou,513.1,855.2,0.8552000000000001,0.8551666666666667,0.8552000000000001,,1.0,0.8552000000000001
2029,Savanes,noix_de_cajou,594.1,990.2,0.9902000000000001,0.9901666666666668,0.9902000000000001,,1.0,0.9902000000000001
2030,Savanes,noix_de_cajou,584.0,973.3,0.9732999999999999,0.9733333333333334,0.9732999999999999,,1.0,0.9732999999999999
2015,Savanes,café,713.0,1188.4,1.1884000000000001,1.1883333333333332,1.1884000000000001,111.179750599295,1.7387064796489142,0.6834966188427423
2016,Savanes,café,709.7,1182.9,1.1829,1.1828333333333334,1.1829,112.608909002895,1.7610566554982903,0.6716990031563175
2017,Savanes,café,730.3,1217.2,1.2172,1.2171666666666665,1.2172,111.503213533868,1.743765018611601,0.6980298302859316
2018,Savanes,café,767.6,1279.3,1.2792999999999999,1.2793333333333334,1.2792999999999999,112.537690648103,1.7599428931964383,0.7268985857129224
2019,Savanes,café,806.2,1343.7,1.3437000000000001,1.3436666666666668,1.3437000000000001,113.296929295441,1.7718163966771596,0.7583742889612924
2020,Savanes,café,811.9,1353.2,1.3532,1.3531666666666666,1.3532,115.222166604613,1.8019246004307703,0.7509748186336445
2021,Savanes,café,814.1,1356.8,1.3568,1.3568333333333333,1.3568,120.045614301505,1.8773570395181713,0.7227181465429859
2022,Savanes,café,830.7,1384.5,1.3845,1.3845,1.3845,129.610336993973,2.0269368436803203,0.6830503892199008
2023,Savanes,café,931.7,1552.9,1.5529000000000002,1.5528333333333335,1.5529000000000002,136.725018664212,2.138201197611713,0.7262646759970618
2024,Savanes,café,885.4,1475.7,1.4757,1.4756666666666667,1.4757,140.63893740649,2.199409788576669,0.6709527290750978
2025,Savanes,café,948.8,1581.4,1.5814000000000001,1.5813333333333333,1.5814000000000001,,1.0,1.5814000000000001
2026,Savanes,café,941.2,1568.7,1.5687,1.5686666666666667,1.5687,,1.0,1.5687
2027,Savanes,café,1028.7,1714.6,1.7146,1.7145000000000001,1.7146,,1.0,1.7146
2028,Savanes,café,1001.7,1669.5,1.6695,1.6695,1.6695,,1.0,1.6695
2029,Savanes,café,1043.1,1738.5,1.7385,1.7385,1.7385,,1.0,1.7385
2030,Savanes,café,1021.7,1702.8,1.7027999999999999,1.7028333333333334,1.7027999999999999,,1.0,1.7027999999999999
2015,Savanes,cacao,901.0,1501.7,1.5017,1.5016666666666667,1.5017,111.179750599295,1.7387064796489142,0.8636880448638051
2016,Savanes,cacao,1012.9,1688.1,1.6881,1.6881666666666666,1.6881,112.608909002895,1.7610566554982903,0.9585722269238139
2017,Savanes,cacao,997.9,1663.2,1.6632,1.6631666666666667,1.6632,111.503213533868,1.743765018611601,0.9537982367166952
2018,Savanes,cacao,1084.3,1807.1,1.8071,1.8071666666666666,1.8071,112.537690648103,1.7599428931964383,1.026794680092099
2019,Savanes,cacao,978.8,1631.3,1.6313,1.6313333333333333,1.6313,113.296929295441,1.7718163966771596,0.9206935905206193
2020,Savanes,cacao,1129.7,1882.9,1.8829,1.8828333333333334,1.8829,115.222166604613,1.8019246004307703,1.0449382840713044
2021,Savanes,cacao,1189.9,1983.2,1.9832,1.9831666666666667,1.9832,120.045614301505,1.8773570395181713,1.0563787059434329
2022,Savanes,cacao,1153.7,1922.9,1.9229,1.9228333333333334,1.9229,129.610336993973,2.0269368436803203,0.9486728735507023
2023,Savanes,cacao,1137.8,1896.3,1.8962999999999999,1.8963333333333332,1.8962999999999999,136.725018664212,2.138201197611713,0.8868669618734163
2024,Savanes,cacao,1216.9,2028.2,2.0282,2.028166666666667,2.0282,140.63893740649,2.199409788576669,0.9221564851325563
2025,Savanes,cacao,1181.1,1968.6,1.9686,1.9685,1.9686,,1.0,1.9686
2026,Savanes,cacao,1215.0,2025.0,2.025,2.025,2.025,,1.0,2.025
2027,Savanes,cacao,1275.6,2126.0,2.126,2.126,2.126,,1.0,2.126
2028,Savanes,cacao,1270.5,2117.5,2.1175,2.1175,2.1175,,1.0,2.1175
2029,Savanes,cacao,1408.6,2347.6,2.3476,2.3476666666666666,2.3476,,1.0,2.3476
2030,Savanes,cacao,1323.4,2205.6,2.2056,2.2056666666666667,2.2056,,1.0,2.2056
